"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"2011"	"2011"	23	12742886	0.2
	"Pennsylvania"	"42"	"2012"	"2012"	29	12763536	0.2
	"Pennsylvania"	"42"	"2013"	"2013"	35	12773801	0.3
	"Pennsylvania"	"42"	"2014"	"2014"	41	12787209	0.3
	"Pennsylvania"	"42"	"2015"	"2015"	72	12802503	0.6
	"Pennsylvania"	"42"	"2016"	"2016"	113	12784227	0.9
	"Pennsylvania"	"42"	"2017"	"2017"	197	12805537	1.5
	"Pennsylvania"	"42"	"2018"	"2018"	308	12807060	2.4
	"Pennsylvania"	"42"	"2019"	"2019"	482	12801989	3.8
	"Pennsylvania"	"42"	"2020 "	"2020"	824	12783254	6.4
	"Rhode Island"	"44"	"2010"	"2010"	Suppressed	1052567	Suppressed
	"Rhode Island"	"44"	"2011"	"2011"	Suppressed	1051302	Suppressed
	"Rhode Island"	"44"	"2012"	"2012"	10	1050292	Unreliable
	"Rhode Island"	"44"	"2013"	"2013"	Suppressed	1051511	Suppressed
	"Rhode Island"	"44"	"2014"	"2014"	Suppressed	1055173	Suppressed
	"Rhode Island"	"44"	"2015"	"2015"	12	1056298	Unreliable
	"Rhode Island"	"44"	"2016"	"2016"	10	1056426	Unreliable
	"Rhode Island"	"44"	"2017"	"2017"	12	1059639	Unreliable
	"Rhode Island"	"44"	"2018"	"2018"	15	1057315	Unreliable
	"Rhode Island"	"44"	"2019"	"2019"	23	1059361	2.2
	"Rhode Island"	"44"	"2020 "	"2020"	38	1057125	3.6
	"South Carolina"	"45"	"2010"	"2010"	Suppressed	4625364	Suppressed
	"South Carolina"	"45"	"2011"	"2011"	16	4679230	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	22	4723723	0.5
	"South Carolina"	"45"	"2013"	"2013"	29	4774839	0.6
	"South Carolina"	"45"	"2014"	"2014"	75	4832482	1.6
	"South Carolina"	"45"	"2015"	"2015"	95	4896146	1.9
	"South Carolina"	"45"	"2016"	"2016"	134	4961119	2.7
	"South Carolina"	"45"	"2017"	"2017"	200	5024369	4.0
	"South Carolina"	"45"	"2018"	"2018"	274	5084127	5.4
	"South Carolina"	"45"	"2019"	"2019"	353	5148714	6.9
	"South Carolina"	"45"	"2020 "	"2020"	543	5218040	10.4
	"South Dakota"	"46"	"2010"	"2010"	Suppressed	814180	Suppressed
	"South Dakota"	"46"	"2011"	"2011"	Suppressed	824082	Suppressed
	"South Dakota"	"46"	"2012"	"2012"	Suppressed	833354	Suppressed
	"South Dakota"	"46"	"2013"	"2013"	11	844877	Unreliable
	"South Dakota"	"46"	"2014"	"2014"	15	853175	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	17	858469	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	19	865454	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	30	869666	3.4
	"South Dakota"	"46"	"2018"	"2018"	16	882235	Unreliable
	"South Dakota"	"46"	"2019"	"2019"	34	884659	3.8
	"South Dakota"	"46"	"2020 "	"2020"	34	892717	3.8
	"Tennessee"	"47"	"2010"	"2010"	41	6346105	0.6
	"Tennessee"	"47"	"2011"	"2011"	49	6403353	0.8
	"Tennessee"	"47"	"2012"	"2012"	56	6456243	0.9
	"Tennessee"	"47"	"2013"	"2013"	86	6495978	1.3
	"Tennessee"	"47"	"2014"	"2014"	80	6549352	1.2
	"Tennessee"	"47"	"2015"	"2015"	121	6600299	1.8
	"Tennessee"	"47"	"2016"	"2016"	211	6651194	3.2
	"Tennessee"	"47"	"2017"	"2017"	354	6715984	5.3
	"Tennessee"	"47"	"2018"	"2018"	508	6770010	7.5
	"Tennessee"	"47"	"2019"	"2019"	715	6829174	10.5
	"Tennessee"	"47"	"2020 "	"2020"	1069	6886834	15.5
	"Texas"	"48"	"2010"	"2010"	169	25145561	0.7
	"Texas"	"48"	"2011"	"2011"	204	25674681	0.8
	"Texas"	"48"	"2012"	"2012"	255	26059203	1.0
	"Texas"	"48"	"2013"	"2013"	394	26448193	1.5
	"Texas"	"48"	"2014"	"2014"	430	26956958	1.6
	"Texas"	"48"	"2015"	"2015"	548	27469114	2.0
	"Texas"	"48"	"2016"	"2016"	711	27862596	2.6
	"Texas"	"48"	"2017"	"2017"	791	28304596	2.8
	"Texas"	"48"	"2018"	"2018"	949	28701845	3.3
	"Texas"	"48"	"2019"	"2019"	1241	28995881	4.3
	"Texas"	"48"	"2020 "	"2020"	1738	29360759	5.9
	"Utah"	"49"	"2010"	"2010"	39	2763885	1.4
	"Utah"	"49"	"2011"	"2011"	59	2817222	2.1
	"Utah"	"49"	"2012"	"2012"	90	2855287	3.2
	"Utah"	"49"	"2013"	"2013"	113	2900872	3.9
	"Utah"	"49"	"2014"	"2014"	116	2942902	3.9
	"Utah"	"49"	"2015"	"2015"	159	2995919	5.3
	"Utah"	"49"	"2016"	"2016"	162	3051217	5.3
	"Utah"	"49"	"2017"	"2017"	216	3101833	7.0
	"Utah"	"49"	"2018"	"2018"	267	3161105	8.4
	"Utah"	"49"	"2019"	"2019"	254	3205958	7.9
	"Utah"	"49"	"2020 "	"2020"	261	3249879	8.0
	"Vermont"	"50"	"2010"	"2010"	Suppressed	625741	Suppressed
	"Vermont"	"50"	"2011"	"2011"	Suppressed	626431	Suppressed
	"Vermont"	"50"	"2012"	"2012"	Suppressed	626011	Suppressed
	"Vermont"	"50"	"2013"	"2013"	Suppressed	626630	Suppressed
	"Vermont"	"50"	"2014"	"2014"	Suppressed	626562	Suppressed
	"Vermont"	"50"	"2015"	"2015"	Suppressed	626042	Suppressed
	"Vermont"	"50"	"2016"	"2016"	Suppressed	624594	Suppressed
	"Vermont"	"50"	"2017"	"2017"	Suppressed	623657	Suppressed
	"Vermont"	"50"	"2018"	"2018"	Suppressed	626299	Suppressed
	"Vermont"	"50"	"2019"	"2019"	Suppressed	623989	Suppressed
	"Vermont"	"50"	"2020 "	"2020"	23	623347	3.7
	"Virginia"	"51"	"2010"	"2010"	Suppressed	8001024	Suppressed
	"Virginia"	"51"	"2011"	"2011"	18	8096604	Unreliable
	"Virginia"	"51"	"2012"	"2012"	19	8185867	Unreliable
	"Virginia"	"51"	"2013"	"2013"	26	8260405	0.3
	"Virginia"	"51"	"2014"	"2014"	47	8326289	0.6
	"Virginia"	"51"	"2015"	"2015"	61	8382993	0.7
	"Virginia"	"51"	"2016"	"2016"	79	8411808	0.9
	"Virginia"	"51"	"2017"	"2017"	117	8470020	1.4
	"Virginia"	"51"	"2018"	"2018"	144	8517685	1.7
	"Virginia"	"51"	"2019"	"2019"	213	8535519	2.5
	"Virginia"	"51"	"2020 "	"2020"	431	8590563	5.0
	"Washington"	"53"	"2010"	"2010"	127	6724540	1.9
	"Washington"	"53"	"2011"	"2011"	155	6830038	2.3
	"Washington"	"53"	"2012"	"2012"	176	6897012	2.6
	"Washington"	"53"	"2013"	"2013"	231	6971406	3.3
	"Washington"	"53"	"2014"	"2014"	266	7061530	3.8
	"Washington"	"53"	"2015"	"2015"	351	7170351	4.9
	"Washington"	"53"	"2016"	"2016"	378	7288000	5.2
	"Washington"	"53"	"2017"	"2017"	469	7405743	6.3
	"Washington"	"53"	"2018"	"2018"	522	7535591	6.9
	"Washington"	"53"	"2019"	"2019"	636	7614893	8.4
	"Washington"	"53"	"2020 "	"2020"	806	7693612	10.5
	"West Virginia"	"54"	"2010"	"2010"	21	1852994	1.1
	"West Virginia"	"54"	"2011"	"2011"	24	1855364	1.3
	"West Virginia"	"54"	"2012"	"2012"	30	1855413	1.6
	"West Virginia"	"54"	"2013"	"2013"	50	1854304	2.7
	"West Virginia"	"54"	"2014"	"2014"	45	1850326	2.4
	"West Virginia"	"54"	"2015"	"2015"	78	1844128	4.2
	"West Virginia"	"54"	"2016"	"2016"	140	1831102	7.6
	"West Virginia"	"54"	"2017"	"2017"	251	1815857	13.8
	"West Virginia"	"54"	"2018"	"2018"	360	1805832	19.9
	"West Virginia"	"54"	"2019"	"2019"	443	1792147	24.7
	"West Virginia"	"54"	"2020 "	"2020"	681	1784787	38.2
	"Wisconsin"	"55"	"2010"	"2010"	11	5686986	Unreliable
	"Wisconsin"	"55"	"2011"	"2011"	23	5711767	0.4
	"Wisconsin"	"55"	"2012"	"2012"	19	5726398	Unreliable
	"Wisconsin"	"55"	"2013"	"2013"	28	5742713	0.5
	"Wisconsin"	"55"	"2014"	"2014"	48	5757564	0.8
	"Wisconsin"	"55"	"2015"	"2015"	42	5771337	0.7
	"Wisconsin"	"55"	"2016"	"2016"	82	5778708	1.4
	"Wisconsin"	"55"	"2017"	"2017"	139	5795483	2.4
	"Wisconsin"	"55"	"2018"	"2018"	126	5813568	2.2
	"Wisconsin"	"55"	"2019"	"2019"	183	5822434	3.1
	"Wisconsin"	"55"	"2020 "	"2020"	301	5832655	5.2
	"Wyoming"	"56"	"2010"	"2010"	Suppressed	563626	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	Suppressed	568158	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	Suppressed	576412	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	10	582658	Unreliable
	"Wyoming"	"56"	"2014"	"2014"	17	584153	Unreliable
	"Wyoming"	"56"	"2015"	"2015"	17	586107	Unreliable
	"Wyoming"	"56"	"2016"	"2016"	17	585501	Unreliable
	"Wyoming"	"56"	"2017"	"2017"	24	579315	4.1
	"Wyoming"	"56"	"2018"	"2018"	27	577737	4.7
	"Wyoming"	"56"	"2019"	"2019"	33	578759	5.7
	"Wyoming"	"56"	"2020 "	"2020"	40	582328	6.9
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"MCD - ICD-10 Codes: AND"
"MCD - ICD-10 Codes: T43.6 (Psychostimulants with abuse potential)"
"Year/Month: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020"
"Group By: State; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Apr 29, 2022 6:24:48 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files, 1999-2020, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Apr 29, 2022 6:24:48 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"4. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"6. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
