"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Rhode Island"	"44"	"2010"	"2010"	63	1052567	6.0
	"Rhode Island"	"44"	"2011"	"2011"	79	1051302	7.5
	"Rhode Island"	"44"	"2012"	"2012"	79	1050292	7.5
	"Rhode Island"	"44"	"2013"	"2013"	87	1051511	8.3
	"Rhode Island"	"44"	"2014"	"2014"	97	1055173	9.2
	"Rhode Island"	"44"	"2015"	"2015"	113	1056298	10.7
	"Rhode Island"	"44"	"2016"	"2016"	108	1056426	10.2
	"Rhode Island"	"44"	"2017"	"2017"	116	1059639	10.9
	"Rhode Island"	"44"	"2018"	"2018"	116	1057315	11.0
	"Rhode Island"	"44"	"2019"	"2019"	125	1059361	11.8
	"Rhode Island"	"44"	"2020 "	"2020"	129	1057125	12.2
	"South Carolina"	"45"	"2010"	"2010"	103	4625364	2.2
	"South Carolina"	"45"	"2011"	"2011"	101	4679230	2.2
	"South Carolina"	"45"	"2012"	"2012"	106	4723723	2.2
	"South Carolina"	"45"	"2013"	"2013"	110	4774839	2.3
	"South Carolina"	"45"	"2014"	"2014"	133	4832482	2.8
	"South Carolina"	"45"	"2015"	"2015"	147	4896146	3.0
	"South Carolina"	"45"	"2016"	"2016"	176	4961119	3.5
	"South Carolina"	"45"	"2017"	"2017"	175	5024369	3.5
	"South Carolina"	"45"	"2018"	"2018"	181	5084127	3.6
	"South Carolina"	"45"	"2019"	"2019"	194	5148714	3.8
	"South Carolina"	"45"	"2020 "	"2020"	327	5218040	6.3
	"South Dakota"	"46"	"2010"	"2010"	38	814180	4.7
	"South Dakota"	"46"	"2011"	"2011"	31	824082	3.8
	"South Dakota"	"46"	"2012"	"2012"	36	833354	4.3
	"South Dakota"	"46"	"2013"	"2013"	42	844877	5.0
	"South Dakota"	"46"	"2014"	"2014"	45	853175	5.3
	"South Dakota"	"46"	"2015"	"2015"	40	858469	4.7
	"South Dakota"	"46"	"2016"	"2016"	39	865454	4.5
	"South Dakota"	"46"	"2017"	"2017"	49	869666	5.6
	"South Dakota"	"46"	"2018"	"2018"	47	882235	5.3
	"South Dakota"	"46"	"2019"	"2019"	46	884659	5.2
	"South Dakota"	"46"	"2020 "	"2020"	60	892717	6.7
	"Tennessee"	"47"	"2010"	"2010"	160	6346105	2.5
	"Tennessee"	"47"	"2011"	"2011"	149	6403353	2.3
	"Tennessee"	"47"	"2012"	"2012"	185	6456243	2.9
	"Tennessee"	"47"	"2013"	"2013"	221	6495978	3.4
	"Tennessee"	"47"	"2014"	"2014"	213	6549352	3.3
	"Tennessee"	"47"	"2015"	"2015"	291	6600299	4.4
	"Tennessee"	"47"	"2016"	"2016"	305	6651194	4.6
	"Tennessee"	"47"	"2017"	"2017"	326	6715984	4.9
	"Tennessee"	"47"	"2018"	"2018"	333	6770010	4.9
	"Tennessee"	"47"	"2019"	"2019"	379	6829174	5.5
	"Tennessee"	"47"	"2020 "	"2020"	561	6886834	8.1
	"Texas"	"48"	"2010"	"2010"	505	25145561	2.0
	"Texas"	"48"	"2011"	"2011"	628	25674681	2.4
	"Texas"	"48"	"2012"	"2012"	564	26059203	2.2
	"Texas"	"48"	"2013"	"2013"	583	26448193	2.2
	"Texas"	"48"	"2014"	"2014"	559	26956958	2.1
	"Texas"	"48"	"2015"	"2015"	613	27469114	2.2
	"Texas"	"48"	"2016"	"2016"	616	27862596	2.2
	"Texas"	"48"	"2017"	"2017"	682	28304596	2.4
	"Texas"	"48"	"2018"	"2018"	702	28701845	2.4
	"Texas"	"48"	"2019"	"2019"	718	28995881	2.5
	"Texas"	"48"	"2020 "	"2020"	922	29360759	3.1
	"Utah"	"49"	"2010"	"2010"	121	2763885	4.4
	"Utah"	"49"	"2011"	"2011"	127	2817222	4.5
	"Utah"	"49"	"2012"	"2012"	131	2855287	4.6
	"Utah"	"49"	"2013"	"2013"	113	2900872	3.9
	"Utah"	"49"	"2014"	"2014"	128	2942902	4.3
	"Utah"	"49"	"2015"	"2015"	132	2995919	4.4
	"Utah"	"49"	"2016"	"2016"	148	3051217	4.9
	"Utah"	"49"	"2017"	"2017"	141	3101833	4.5
	"Utah"	"49"	"2018"	"2018"	142	3161105	4.5
	"Utah"	"49"	"2019"	"2019"	112	3205958	3.5
	"Utah"	"49"	"2020 "	"2020"	114	3249879	3.5
	"Vermont"	"50"	"2010"	"2010"	15	625741	Unreliable
	"Vermont"	"50"	"2011"	"2011"	21	626431	3.4
	"Vermont"	"50"	"2012"	"2012"	17	626011	Unreliable
	"Vermont"	"50"	"2013"	"2013"	28	626630	4.5
	"Vermont"	"50"	"2014"	"2014"	21	626562	3.4
	"Vermont"	"50"	"2015"	"2015"	20	626042	3.2
	"Vermont"	"50"	"2016"	"2016"	26	624594	4.2
	"Vermont"	"50"	"2017"	"2017"	23	623657	3.7
	"Vermont"	"50"	"2018"	"2018"	32	626299	5.1
	"Vermont"	"50"	"2019"	"2019"	22	623989	3.5
	"Vermont"	"50"	"2020 "	"2020"	24	623347	3.9
	"Virginia"	"51"	"2010"	"2010"	182	8001024	2.3
	"Virginia"	"51"	"2011"	"2011"	214	8096604	2.6
	"Virginia"	"51"	"2012"	"2012"	215	8185867	2.6
	"Virginia"	"51"	"2013"	"2013"	234	8260405	2.8
	"Virginia"	"51"	"2014"	"2014"	248	8326289	3.0
	"Virginia"	"51"	"2015"	"2015"	259	8382993	3.1
	"Virginia"	"51"	"2016"	"2016"	324	8411808	3.9
	"Virginia"	"51"	"2017"	"2017"	306	8470020	3.6
	"Virginia"	"51"	"2018"	"2018"	302	8517685	3.5
	"Virginia"	"51"	"2019"	"2019"	299	8535519	3.5
	"Virginia"	"51"	"2020 "	"2020"	453	8590563	5.3
	"Washington"	"53"	"2010"	"2010"	246	6724540	3.7
	"Washington"	"53"	"2011"	"2011"	285	6830038	4.2
	"Washington"	"53"	"2012"	"2012"	299	6897012	4.3
	"Washington"	"53"	"2013"	"2013"	314	6971406	4.5
	"Washington"	"53"	"2014"	"2014"	276	7061530	3.9
	"Washington"	"53"	"2015"	"2015"	314	7170351	4.4
	"Washington"	"53"	"2016"	"2016"	294	7288000	4.0
	"Washington"	"53"	"2017"	"2017"	278	7405743	3.8
	"Washington"	"53"	"2018"	"2018"	298	7535591	4.0
	"Washington"	"53"	"2019"	"2019"	312	7614893	4.1
	"Washington"	"53"	"2020 "	"2020"	369	7693612	4.8
	"West Virginia"	"54"	"2010"	"2010"	219	1852994	11.8
	"West Virginia"	"54"	"2011"	"2011"	231	1855364	12.5
	"West Virginia"	"54"	"2012"	"2012"	200	1855413	10.8
	"West Virginia"	"54"	"2013"	"2013"	189	1854304	10.2
	"West Virginia"	"54"	"2014"	"2014"	191	1850326	10.3
	"West Virginia"	"54"	"2015"	"2015"	227	1844128	12.3
	"West Virginia"	"54"	"2016"	"2016"	238	1831102	13.0
	"West Virginia"	"54"	"2017"	"2017"	200	1815857	11.0
	"West Virginia"	"54"	"2018"	"2018"	161	1805832	8.9
	"West Virginia"	"54"	"2019"	"2019"	178	1792147	9.9
	"West Virginia"	"54"	"2020 "	"2020"	264	1784787	14.8
	"Wisconsin"	"55"	"2010"	"2010"	188	5686986	3.3
	"Wisconsin"	"55"	"2011"	"2011"	215	5711767	3.8
	"Wisconsin"	"55"	"2012"	"2012"	212	5726398	3.7
	"Wisconsin"	"55"	"2013"	"2013"	263	5742713	4.6
	"Wisconsin"	"55"	"2014"	"2014"	265	5757564	4.6
	"Wisconsin"	"55"	"2015"	"2015"	283	5771337	4.9
	"Wisconsin"	"55"	"2016"	"2016"	315	5778708	5.5
	"Wisconsin"	"55"	"2017"	"2017"	340	5795483	5.9
	"Wisconsin"	"55"	"2018"	"2018"	295	5813568	5.1
	"Wisconsin"	"55"	"2019"	"2019"	342	5822434	5.9
	"Wisconsin"	"55"	"2020 "	"2020"	468	5832655	8.0
	"Wyoming"	"56"	"2010"	"2010"	33	563626	5.9
	"Wyoming"	"56"	"2011"	"2011"	32	568158	5.6
	"Wyoming"	"56"	"2012"	"2012"	31	576412	5.4
	"Wyoming"	"56"	"2013"	"2013"	32	582658	5.5
	"Wyoming"	"56"	"2014"	"2014"	28	584153	4.8
	"Wyoming"	"56"	"2015"	"2015"	54	586107	9.2
	"Wyoming"	"56"	"2016"	"2016"	51	585501	8.7
	"Wyoming"	"56"	"2017"	"2017"	57	579315	9.8
	"Wyoming"	"56"	"2018"	"2018"	47	577737	8.1
	"Wyoming"	"56"	"2019"	"2019"	51	578759	8.8
	"Wyoming"	"56"	"2020 "	"2020"	47	582328	8.1
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: F10.0 (Mental and behavioural disorders due to use of alcohol, acute intoxication); T51.0 (Ethanol); T51.1"
"(Methanol); T51.2 (2-Propanol); T51.3 (Fusel oil); T51.8 (Other alcohols); T51.9 (Alcohol, unspecified); X45 (Accidental"
"poisoning by and exposure to alcohol); X65 (Intentional self-poisoning by and exposure to alcohol); Y15 (Poisoning by and"
"exposure to alcohol, undetermined intent)"
"Year/Month: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020"
"Group By: State; Year"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Apr 30, 2022 4:35:49 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files, 1999-2020, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Apr 30, 2022 4:35:49 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"3. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"5. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
