"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"2014"	"2014"	217	12787209	1.7
	"Pennsylvania"	"42"	"2015"	"2015"	432	12802503	3.4
	"Pennsylvania"	"42"	"2016"	"2016"	1316	12784227	10.3
	"Pennsylvania"	"42"	"2017"	"2017"	1991	12805537	15.5
	"Pennsylvania"	"42"	"2018"	"2018"	2448	12807060	19.1
	"Pennsylvania"	"42"	"2019"	"2019"	2685	12801989	21.0
	"Pennsylvania"	"42"	"2020 "	"2020"	3606	12783254	28.2
	"Rhode Island"	"44"	"2010"	"2010"	12	1052567	Unreliable
	"Rhode Island"	"44"	"2011"	"2011"	Suppressed	1051302	Suppressed
	"Rhode Island"	"44"	"2012"	"2012"	12	1050292	Unreliable
	"Rhode Island"	"44"	"2013"	"2013"	33	1051511	3.1
	"Rhode Island"	"44"	"2014"	"2014"	83	1055173	7.9
	"Rhode Island"	"44"	"2015"	"2015"	138	1056298	13.1
	"Rhode Island"	"44"	"2016"	"2016"	182	1056426	17.2
	"Rhode Island"	"44"	"2017"	"2017"	204	1059639	19.3
	"Rhode Island"	"44"	"2018"	"2018"	214	1057315	20.2
	"Rhode Island"	"44"	"2019"	"2019"	204	1059361	19.3
	"Rhode Island"	"44"	"2020 "	"2020"	294	1057125	27.8
	"South Carolina"	"45"	"2010"	"2010"	59	4625364	1.3
	"South Carolina"	"45"	"2011"	"2011"	47	4679230	1.0
	"South Carolina"	"45"	"2012"	"2012"	46	4723723	1.0
	"South Carolina"	"45"	"2013"	"2013"	50	4774839	1.0
	"South Carolina"	"45"	"2014"	"2014"	114	4832482	2.4
	"South Carolina"	"45"	"2015"	"2015"	173	4896146	3.5
	"South Carolina"	"45"	"2016"	"2016"	244	4961119	4.9
	"South Carolina"	"45"	"2017"	"2017"	409	5024369	8.1
	"South Carolina"	"45"	"2018"	"2018"	517	5084127	10.2
	"South Carolina"	"45"	"2019"	"2019"	572	5148714	11.1
	"South Carolina"	"45"	"2020 "	"2020"	1165	5218040	22.3
	"South Dakota"	"46"	"2010"	"2010"	Suppressed	814180	Suppressed
	"South Dakota"	"46"	"2011"	"2011"	Suppressed	824082	Suppressed
	"South Dakota"	"46"	"2012"	"2012"	Suppressed	833354	Suppressed
	"South Dakota"	"46"	"2013"	"2013"	Suppressed	844877	Suppressed
	"South Dakota"	"46"	"2014"	"2014"	Suppressed	853175	Suppressed
	"South Dakota"	"46"	"2015"	"2015"	Suppressed	858469	Suppressed
	"South Dakota"	"46"	"2016"	"2016"	10	865454	Unreliable
	"South Dakota"	"46"	"2017"	"2017"	14	869666	Unreliable
	"South Dakota"	"46"	"2018"	"2018"	14	882235	Unreliable
	"South Dakota"	"46"	"2019"	"2019"	24	884659	2.7
	"South Dakota"	"46"	"2020 "	"2020"	34	892717	3.8
	"Tennessee"	"47"	"2010"	"2010"	73	6346105	1.2
	"Tennessee"	"47"	"2011"	"2011"	66	6403353	1.0
	"Tennessee"	"47"	"2012"	"2012"	79	6456243	1.2
	"Tennessee"	"47"	"2013"	"2013"	100	6495978	1.5
	"Tennessee"	"47"	"2014"	"2014"	134	6549352	2.0
	"Tennessee"	"47"	"2015"	"2015"	254	6600299	3.8
	"Tennessee"	"47"	"2016"	"2016"	403	6651194	6.1
	"Tennessee"	"47"	"2017"	"2017"	602	6715984	9.0
	"Tennessee"	"47"	"2018"	"2018"	845	6770010	12.5
	"Tennessee"	"47"	"2019"	"2019"	1173	6829174	17.2
	"Tennessee"	"47"	"2020 "	"2020"	2133	6886834	31.0
	"Texas"	"48"	"2010"	"2010"	162	25145561	0.6
	"Texas"	"48"	"2011"	"2011"	118	25674681	0.5
	"Texas"	"48"	"2012"	"2012"	130	26059203	0.5
	"Texas"	"48"	"2013"	"2013"	125	26448193	0.5
	"Texas"	"48"	"2014"	"2014"	168	26956958	0.6
	"Texas"	"48"	"2015"	"2015"	201	27469114	0.7
	"Texas"	"48"	"2016"	"2016"	258	27862596	0.9
	"Texas"	"48"	"2017"	"2017"	359	28304596	1.3
	"Texas"	"48"	"2018"	"2018"	366	28701845	1.3
	"Texas"	"48"	"2019"	"2019"	439	28995881	1.5
	"Texas"	"48"	"2020 "	"2020"	1066	29360759	3.6
	"Utah"	"49"	"2010"	"2010"	52	2763885	1.9
	"Utah"	"49"	"2011"	"2011"	59	2817222	2.1
	"Utah"	"49"	"2012"	"2012"	60	2855287	2.1
	"Utah"	"49"	"2013"	"2013"	58	2900872	2.0
	"Utah"	"49"	"2014"	"2014"	69	2942902	2.3
	"Utah"	"49"	"2015"	"2015"	68	2995919	2.3
	"Utah"	"49"	"2016"	"2016"	73	3051217	2.4
	"Utah"	"49"	"2017"	"2017"	96	3101833	3.1
	"Utah"	"49"	"2018"	"2018"	86	3161105	2.7
	"Utah"	"49"	"2019"	"2019"	96	3205958	3.0
	"Utah"	"49"	"2020 "	"2020"	159	3249879	4.9
	"Vermont"	"50"	"2010"	"2010"	Suppressed	625741	Suppressed
	"Vermont"	"50"	"2011"	"2011"	12	626431	Unreliable
	"Vermont"	"50"	"2012"	"2012"	Suppressed	626011	Suppressed
	"Vermont"	"50"	"2013"	"2013"	18	626630	Unreliable
	"Vermont"	"50"	"2014"	"2014"	23	626562	3.7
	"Vermont"	"50"	"2015"	"2015"	34	626042	5.4
	"Vermont"	"50"	"2016"	"2016"	55	624594	8.8
	"Vermont"	"50"	"2017"	"2017"	79	623657	12.7
	"Vermont"	"50"	"2018"	"2018"	106	626299	16.9
	"Vermont"	"50"	"2019"	"2019"	102	623989	16.3
	"Vermont"	"50"	"2020 "	"2020"	143	623347	22.9
	"Virginia"	"51"	"2010"	"2010"	88	8001024	1.1
	"Virginia"	"51"	"2011"	"2011"	79	8096604	1.0
	"Virginia"	"51"	"2012"	"2012"	91	8185867	1.1
	"Virginia"	"51"	"2013"	"2013"	125	8260405	1.5
	"Virginia"	"51"	"2014"	"2014"	176	8326289	2.1
	"Virginia"	"51"	"2015"	"2015"	275	8382993	3.3
	"Virginia"	"51"	"2016"	"2016"	650	8411808	7.7
	"Virginia"	"51"	"2017"	"2017"	831	8470020	9.8
	"Virginia"	"51"	"2018"	"2018"	862	8517685	10.1
	"Virginia"	"51"	"2019"	"2019"	997	8535519	11.7
	"Virginia"	"51"	"2020 "	"2020"	1689	8590563	19.7
	"Washington"	"53"	"2010"	"2010"	68	6724540	1.0
	"Washington"	"53"	"2011"	"2011"	53	6830038	0.8
	"Washington"	"53"	"2012"	"2012"	59	6897012	0.9
	"Washington"	"53"	"2013"	"2013"	61	6971406	0.9
	"Washington"	"53"	"2014"	"2014"	64	7061530	0.9
	"Washington"	"53"	"2015"	"2015"	65	7170351	0.9
	"Washington"	"53"	"2016"	"2016"	95	7288000	1.3
	"Washington"	"53"	"2017"	"2017"	143	7405743	1.9
	"Washington"	"53"	"2018"	"2018"	224	7535591	3.0
	"Washington"	"53"	"2019"	"2019"	341	7614893	4.5
	"Washington"	"53"	"2020 "	"2020"	681	7693612	8.9
	"West Virginia"	"54"	"2010"	"2010"	108	1852994	5.8
	"West Virginia"	"54"	"2011"	"2011"	102	1855364	5.5
	"West Virginia"	"54"	"2012"	"2012"	98	1855413	5.3
	"West Virginia"	"54"	"2013"	"2013"	101	1854304	5.4
	"West Virginia"	"54"	"2014"	"2014"	128	1850326	6.9
	"West Virginia"	"54"	"2015"	"2015"	226	1844128	12.3
	"West Virginia"	"54"	"2016"	"2016"	443	1831102	24.2
	"West Virginia"	"54"	"2017"	"2017"	635	1815857	35.0
	"West Virginia"	"54"	"2018"	"2018"	569	1805832	31.5
	"West Virginia"	"54"	"2019"	"2019"	587	1792147	32.8
	"West Virginia"	"54"	"2020 "	"2020"	1073	1784787	60.1
	"Wisconsin"	"55"	"2010"	"2010"	66	5686986	1.2
	"Wisconsin"	"55"	"2011"	"2011"	64	5711767	1.1
	"Wisconsin"	"55"	"2012"	"2012"	58	5726398	1.0
	"Wisconsin"	"55"	"2013"	"2013"	82	5742713	1.4
	"Wisconsin"	"55"	"2014"	"2014"	92	5757564	1.6
	"Wisconsin"	"55"	"2015"	"2015"	113	5771337	2.0
	"Wisconsin"	"55"	"2016"	"2016"	290	5778708	5.0
	"Wisconsin"	"55"	"2017"	"2017"	472	5795483	8.1
	"Wisconsin"	"55"	"2018"	"2018"	516	5813568	8.9
	"Wisconsin"	"55"	"2019"	"2019"	665	5822434	11.4
	"Wisconsin"	"55"	"2020 "	"2020"	1085	5832655	18.6
	"Wyoming"	"56"	"2010"	"2010"	Suppressed	563626	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	Suppressed	568158	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	Suppressed	576412	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	Suppressed	582658	Suppressed
	"Wyoming"	"56"	"2014"	"2014"	12	584153	Unreliable
	"Wyoming"	"56"	"2015"	"2015"	Suppressed	586107	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	Suppressed	585501	Suppressed
	"Wyoming"	"56"	"2017"	"2017"	18	579315	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	10	577737	Unreliable
	"Wyoming"	"56"	"2019"	"2019"	17	578759	Unreliable
	"Wyoming"	"56"	"2020 "	"2020"	27	582328	4.6
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"MCD - ICD-10 Codes: AND"
"MCD - ICD-10 Codes: T40.4 (Other synthetic narcotics)"
"Year/Month: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020"
"Group By: State; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Apr 29, 2022 4:00:56 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files, 1999-2020, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Apr 29, 2022 4:00:56 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"4. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"6. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
