"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"2010"	"2010"	131	12702379	1.0
	"Pennsylvania"	"42"	"2011"	"2011"	240	12742886	1.9
	"Pennsylvania"	"42"	"2012"	"2012"	324	12763536	2.5
	"Pennsylvania"	"42"	"2013"	"2013"	410	12773801	3.2
	"Pennsylvania"	"42"	"2014"	"2014"	507	12787209	4.0
	"Pennsylvania"	"42"	"2015"	"2015"	666	12802503	5.2
	"Pennsylvania"	"42"	"2016"	"2016"	932	12784227	7.3
	"Pennsylvania"	"42"	"2017"	"2017"	821	12805537	6.4
	"Pennsylvania"	"42"	"2018"	"2018"	848	12807060	6.6
	"Pennsylvania"	"42"	"2019"	"2019"	818	12801989	6.4
	"Pennsylvania"	"42"	"2020 "	"2020"	805	12783254	6.3
	"Rhode Island"	"44"	"2010"	"2010"	Suppressed	1052567	Suppressed
	"Rhode Island"	"44"	"2011"	"2011"	13	1051302	Unreliable
	"Rhode Island"	"44"	"2012"	"2012"	30	1050292	2.9
	"Rhode Island"	"44"	"2013"	"2013"	66	1051511	6.3
	"Rhode Island"	"44"	"2014"	"2014"	67	1055173	6.3
	"Rhode Island"	"44"	"2015"	"2015"	46	1056298	4.4
	"Rhode Island"	"44"	"2016"	"2016"	26	1056426	2.5
	"Rhode Island"	"44"	"2017"	"2017"	14	1059639	Unreliable
	"Rhode Island"	"44"	"2018"	"2018"	24	1057315	2.3
	"Rhode Island"	"44"	"2019"	"2019"	18	1059361	Unreliable
	"Rhode Island"	"44"	"2020 "	"2020"	Suppressed	1057125	Suppressed
	"South Carolina"	"45"	"2010"	"2010"	15	4625364	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	13	4679230	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	19	4723723	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	32	4774839	0.7
	"South Carolina"	"45"	"2014"	"2014"	66	4832482	1.4
	"South Carolina"	"45"	"2015"	"2015"	102	4896146	2.1
	"South Carolina"	"45"	"2016"	"2016"	116	4961119	2.3
	"South Carolina"	"45"	"2017"	"2017"	154	5024369	3.1
	"South Carolina"	"45"	"2018"	"2018"	185	5084127	3.6
	"South Carolina"	"45"	"2019"	"2019"	199	5148714	3.9
	"South Carolina"	"45"	"2020 "	"2020"	258	5218040	4.9
	"South Dakota"	"46"	"2010"	"2010"	Suppressed	814180	Suppressed
	"South Dakota"	"46"	"2011"	"2011"	Suppressed	824082	Suppressed
	"South Dakota"	"46"	"2012"	"2012"	Suppressed	833354	Suppressed
	"South Dakota"	"46"	"2013"	"2013"	Suppressed	844877	Suppressed
	"South Dakota"	"46"	"2014"	"2014"	Suppressed	853175	Suppressed
	"South Dakota"	"46"	"2015"	"2015"	Suppressed	858469	Suppressed
	"South Dakota"	"46"	"2016"	"2016"	Suppressed	865454	Suppressed
	"South Dakota"	"46"	"2017"	"2017"	Suppressed	869666	Suppressed
	"South Dakota"	"46"	"2018"	"2018"	Suppressed	882235	Suppressed
	"South Dakota"	"46"	"2019"	"2019"	Suppressed	884659	Suppressed
	"South Dakota"	"46"	"2020 "	"2020"	Suppressed	892717	Suppressed
	"Tennessee"	"47"	"2010"	"2010"	17	6346105	Unreliable
	"Tennessee"	"47"	"2011"	"2011"	19	6403353	Unreliable
	"Tennessee"	"47"	"2012"	"2012"	50	6456243	0.8
	"Tennessee"	"47"	"2013"	"2013"	69	6495978	1.1
	"Tennessee"	"47"	"2014"	"2014"	149	6549352	2.3
	"Tennessee"	"47"	"2015"	"2015"	205	6600299	3.1
	"Tennessee"	"47"	"2016"	"2016"	264	6651194	4.0
	"Tennessee"	"47"	"2017"	"2017"	312	6715984	4.6
	"Tennessee"	"47"	"2018"	"2018"	369	6770010	5.5
	"Tennessee"	"47"	"2019"	"2019"	386	6829174	5.7
	"Tennessee"	"47"	"2020 "	"2020"	334	6886834	4.8
	"Texas"	"48"	"2010"	"2010"	263	25145561	1.0
	"Texas"	"48"	"2011"	"2011"	372	25674681	1.4
	"Texas"	"48"	"2012"	"2012"	369	26059203	1.4
	"Texas"	"48"	"2013"	"2013"	377	26448193	1.4
	"Texas"	"48"	"2014"	"2014"	441	26956958	1.6
	"Texas"	"48"	"2015"	"2015"	534	27469114	1.9
	"Texas"	"48"	"2016"	"2016"	547	27862596	2.0
	"Texas"	"48"	"2017"	"2017"	579	28304596	2.0
	"Texas"	"48"	"2018"	"2018"	682	28701845	2.4
	"Texas"	"48"	"2019"	"2019"	747	28995881	2.6
	"Texas"	"48"	"2020 "	"2020"	799	29360759	2.7
	"Utah"	"49"	"2010"	"2010"	57	2763885	2.1
	"Utah"	"49"	"2011"	"2011"	73	2817222	2.6
	"Utah"	"49"	"2012"	"2012"	88	2855287	3.1
	"Utah"	"49"	"2013"	"2013"	124	2900872	4.3
	"Utah"	"49"	"2014"	"2014"	114	2942902	3.9
	"Utah"	"49"	"2015"	"2015"	131	2995919	4.4
	"Utah"	"49"	"2016"	"2016"	168	3051217	5.5
	"Utah"	"49"	"2017"	"2017"	148	3101833	4.8
	"Utah"	"49"	"2018"	"2018"	160	3161105	5.1
	"Utah"	"49"	"2019"	"2019"	142	3205958	4.4
	"Utah"	"49"	"2020 "	"2020"	142	3249879	4.4
	"Vermont"	"50"	"2010"	"2010"	Suppressed	625741	Suppressed
	"Vermont"	"50"	"2011"	"2011"	Suppressed	626431	Suppressed
	"Vermont"	"50"	"2012"	"2012"	10	626011	Unreliable
	"Vermont"	"50"	"2013"	"2013"	20	626630	3.2
	"Vermont"	"50"	"2014"	"2014"	35	626562	5.6
	"Vermont"	"50"	"2015"	"2015"	34	626042	5.4
	"Vermont"	"50"	"2016"	"2016"	45	624594	7.2
	"Vermont"	"50"	"2017"	"2017"	41	623657	6.6
	"Vermont"	"50"	"2018"	"2018"	68	626299	10.9
	"Vermont"	"50"	"2019"	"2019"	40	623989	6.4
	"Vermont"	"50"	"2020 "	"2020"	41	623347	6.6
	"Virginia"	"51"	"2010"	"2010"	45	8001024	0.6
	"Virginia"	"51"	"2011"	"2011"	103	8096604	1.3
	"Virginia"	"51"	"2012"	"2012"	123	8185867	1.5
	"Virginia"	"51"	"2013"	"2013"	206	8260405	2.5
	"Virginia"	"51"	"2014"	"2014"	255	8326289	3.1
	"Virginia"	"51"	"2015"	"2015"	353	8382993	4.2
	"Virginia"	"51"	"2016"	"2016"	453	8411808	5.4
	"Virginia"	"51"	"2017"	"2017"	557	8470020	6.6
	"Virginia"	"51"	"2018"	"2018"	534	8517685	6.3
	"Virginia"	"51"	"2019"	"2019"	538	8535519	6.3
	"Virginia"	"51"	"2020 "	"2020"	504	8590563	5.9
	"Washington"	"53"	"2010"	"2010"	61	6724540	0.9
	"Washington"	"53"	"2011"	"2011"	150	6830038	2.2
	"Washington"	"53"	"2012"	"2012"	179	6897012	2.6
	"Washington"	"53"	"2013"	"2013"	211	6971406	3.0
	"Washington"	"53"	"2014"	"2014"	293	7061530	4.1
	"Washington"	"53"	"2015"	"2015"	309	7170351	4.3
	"Washington"	"53"	"2016"	"2016"	288	7288000	4.0
	"Washington"	"53"	"2017"	"2017"	315	7405743	4.3
	"Washington"	"53"	"2018"	"2018"	340	7535591	4.5
	"Washington"	"53"	"2019"	"2019"	353	7614893	4.6
	"Washington"	"53"	"2020 "	"2020"	397	7693612	5.2
	"West Virginia"	"54"	"2010"	"2010"	30	1852994	1.6
	"West Virginia"	"54"	"2011"	"2011"	35	1855364	1.9
	"West Virginia"	"54"	"2012"	"2012"	65	1855413	3.5
	"West Virginia"	"54"	"2013"	"2013"	144	1854304	7.8
	"West Virginia"	"54"	"2014"	"2014"	165	1850326	8.9
	"West Virginia"	"54"	"2015"	"2015"	197	1844128	10.7
	"West Virginia"	"54"	"2016"	"2016"	237	1831102	12.9
	"West Virginia"	"54"	"2017"	"2017"	245	1815857	13.5
	"West Virginia"	"54"	"2018"	"2018"	198	1805832	11.0
	"West Virginia"	"54"	"2019"	"2019"	144	1792147	8.0
	"West Virginia"	"54"	"2020 "	"2020"	142	1784787	8.0
	"Wisconsin"	"55"	"2010"	"2010"	92	5686986	1.6
	"Wisconsin"	"55"	"2011"	"2011"	135	5711767	2.4
	"Wisconsin"	"55"	"2012"	"2012"	187	5726398	3.3
	"Wisconsin"	"55"	"2013"	"2013"	232	5742713	4.0
	"Wisconsin"	"55"	"2014"	"2014"	271	5757564	4.7
	"Wisconsin"	"55"	"2015"	"2015"	290	5771337	5.0
	"Wisconsin"	"55"	"2016"	"2016"	391	5778708	6.8
	"Wisconsin"	"55"	"2017"	"2017"	419	5795483	7.2
	"Wisconsin"	"55"	"2018"	"2018"	334	5813568	5.7
	"Wisconsin"	"55"	"2019"	"2019"	292	5822434	5.0
	"Wisconsin"	"55"	"2020 "	"2020"	269	5832655	4.6
	"Wyoming"	"56"	"2010"	"2010"	Suppressed	563626	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	Suppressed	568158	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	Suppressed	576412	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	Suppressed	582658	Suppressed
	"Wyoming"	"56"	"2014"	"2014"	10	584153	Unreliable
	"Wyoming"	"56"	"2015"	"2015"	Suppressed	586107	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	Suppressed	585501	Suppressed
	"Wyoming"	"56"	"2017"	"2017"	Suppressed	579315	Suppressed
	"Wyoming"	"56"	"2018"	"2018"	Suppressed	577737	Suppressed
	"Wyoming"	"56"	"2019"	"2019"	12	578759	Unreliable
	"Wyoming"	"56"	"2020 "	"2020"	12	582328	Unreliable
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"MCD - ICD-10 Codes: AND"
"MCD - ICD-10 Codes: T40.1 (Heroin)"
"Year/Month: 2010; 2011; 2012; 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020"
"Group By: State; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: May 1, 2022 1:14:25 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files, 1999-2020, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on May 1, 2022 1:14:25 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"4. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"6. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
